name,price,cashback(%),seller,location,rating,sold,status,link,image
"ACER NITRO 5 AN515-58 i5-12500H 16GB 512GB RTX3050 4GB 15.6"" OHS W11",Rp12.259.000,Cashback 2%,Protech Computer,Jakarta Pusat,5.0,100+ terjual,Official Store,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_yNosjN6Ardbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-yH7PJz3xp1RgXoMFN1Iut8MFhrSrfgMo0Q3Ny8IC3qMBugcP2_MBDzcg-6JzcyRgCP9gO3com8jBczcz7z3uEPIoAPVgyypCdZuPhZRV0y_gGef2BZBUdo1uyzp-ZQjho9pxHZcBF8Mzc3uggQI2zHS-sZOgwQVYc3_na834FZaUDUSz2Q31i6sJRHAnFH_j7HsHDUMoFyaUEH_HOHmFircYpq9z2Qfdi6sJhbm-0g9BRQR-j9fBjUst7HpKhHpeNHA1pbm-xQcri6i-0PVYirMYxgVY7QZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDa6_rDHpK7oaF7HAnd9ZFiQBYsy3Njq3zxPcuwy3zpUstaH_nDUMVi9RzBrRei6i-6UiFirMYDQcuXyfuwgMh5PaUEUMgDQRPwgcujP9CDq3oxPcB5QBYFy3P2QMV7q3YXUiFirMYDQcuXyfuwPMVaq3VXPVYXy3OBUstiQR-S9fg28IoOrICD8uYFgpJibm-aQfhDg3NsguYB8ICBrMBWg3N79fNxQ31i6i-FQfowrfuxrMot9fzBgIuFUiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEosn7bsHNH_HO6_U7opefoaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z_VHqB1p_jz08JOkgpuoucD7_M2CHjONZ9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9PHqjud_7zV81N_Z9o-Q_ufyMO6QJBkQfBqucoN_OP6q1da39z6ucPd_1HFHV211_uHu71a_M2sPV21qcxvzV1F_uz6QV21qcO-q9P2ysoGrVtaQIuyHB-Dy7yNrV2AZ_g-qjV2_JoGPMoWQcNxupuMy7xGPB2UuM2jzsBF3jo-ojBke3BHe72fyfODQMV9o3gsHMxfy7yNrV2AZ_g-qjV2_JoG8cz9uSBBusjF3uPj8jBkQfBjzpJdgjP7HVKaZSBiHjg0Z3BRq3Ha_SgsQugM33NGPMep_Mh-qMY2_1o-r7BX_M2iH72D3Ao6QVByZM2xe7jfZ32zo1YAoAVo8jJ7_1zuHJN1z_uoqMr7Z3dFvZUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHdoAeibmU7HAndUiFiHpjdHiUDUsHN6AeibmUp6_KfUiFiHpjd6Z-Pbm-ag3hBPMVXyfuwrfo5rM1i6snXopyfosUdoAKho_HFo_Uh6mFirI-2yfuwyMBjUsthHp1Fbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6srOomdRo_rpoArRH_jOHpedbm-hP3ua8uYag3hay3N09RosQR-BUstFbsHdHs1R6AUaHAHRoA1NH_rRwe?page=2&t=desktop&is_search=1&src=search&pub_domain=0&keywords=laptop&pub_unit=0&dv=desktop&pub_id=0&management_type=2&r=https%3A%2F%2Fwww.tokopedia.com%2Fprotechcom%2Facer-nitro-5-an515-58-i5-12500h-16gb-512gb-rtx3050-4gb-15-6-ohs-w11-16gb%3FextParam%3Dcmp%253D1%2526ivf%253Dfalse%26src%3Dtopads&ob=23,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/9/27/394faf9c-ae9e-4142-8f4c-11c26f85abb4.jpg
"Asus Vivobook 15 A516FA i3-10110U Ram 4GB SSD 512GB 15,6in FHD",Rp6.799.000,Cashback 4%,Balian Computer 1,Denpasar,5.0,1 terjual,Pro Merchant,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_j7H_JhHpKFbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-yH7PJz3xp1RgXoMFN1Iut8MFhrSrfgMo0Q3Ny8IC3qMBugcP2_MBDzcg-6JzcyRgCP9gO3com8jBczcz7z3uEPIoAPVgyypCdZuPhZRV0y_gGef2BZBUdo1uyzp-ZQjho9pxHZcBF8Mzc3uggQI2zHS-sZOgwQVYc3_na834FZaUDUSz2Q31i6sJRHAnFH_j7HsHDUMoFyaUEH_nOHmFircYpq9z2Qfdi6sJabm-xQcri6i-pPcOwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2QHsjRbAHdoAeDHpjdoV7DUMNwyfVXgcBjy9zB9fVjraUEHsJFbm-xyBY7g9o7Usti_iUDUS-5QchBQMoB9fgDQRri6i-MQcYR9fzBgIuFQcBsy9z2QfNwrcVSq3NxPcB5QiUDUS-5QchBQMoB9RgxrMBxQSzwQMVWgZUEUMYagOYMq9xpP9CFQIBwrcrhUiFirMYDQcuXyfuwg9xFg9-2Q3uXPVYXy3OBUstircYs9RoBy9-sqVYjg3zOrmUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6s1OoadF6_Uao_ehH_KdH_Jfbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-Qu1p_32DqBBkgcOHuV17_uzCPJNIu_Cv1pVt_M2gH7h9u_zgucrh_jzV8B29u_zqq1BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PE3I2oo1YJ1sxMzRPNyjrNHfgU8IoouRxfgAod6c-JZMgo8MrF_jxd6cHp1SzMZIxk33B-r7BX_M2iH72D3A-G83UpgI2q17jfZ32Cq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-HJN1qRu6uJ1a_32zoJNEz_C6uVJa_92uq3gzv_7ibm-sQIupPcua9fBj9RyaUstaHpKRHiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpK7omUDUseFHAKibmUp6_KaUiFiHpjdomUDUsHN6AyibmUp6_KNUB7DUSCaq3oB9f-2gmUEH_nOHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstRo_eXHsH7osHOosJFHpUOoZFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdfHAURo_ed6AURHsKd6AJ7we?dv=desktop&src=search&keywords=laptop&r=https%3A%2F%2Fwww.tokopedia.com%2Fbcomputer-6%2Fasus-vivobook-15-a516fa-i3-10110u-ram-4gb-ssd-512gb-15-6in-fhd%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_domain=0&ob=23&is_search=1&pub_id=0&page=2&t=desktop&pub_unit=0&management_type=2,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/5/24/e448f2b6-fda7-4262-8d75-320285d7cda3.jpg
LAPTOP/TABLET OK ! LENOVO THINKPAD YOGA 11E CELERON RAM 4GB/256GB SSD,Rp1.350.000,Cashback 2%,RedStar Electronic,Jakarta Barat,4.8,100+ terjual,Pro Merchant,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_edH_yfH_Jabm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-yH7PJz3xp1RgXoMFN1Iut8MFhrSrfgMo0Q3Ny8IC3qMBugcP2_MBDzcg-6JzcyRgCP9gO3com8jBczcz7z3uEPIoAPVgyypCdZuPhZRV0y_gGef2BZBUdo1uyzp-ZQjho9pxHZcBF8Mzc3uggQI2zHS-sZOgwQVYc3_na834FZaUDUSz2Q31i6sJRHAnFH_j7HsHDUMoFyaUE6AnFbm-FQRo2PcB5QiUEH_HDUMWB89P5rMzwq3ei6sJRHs1O6AHdo_rDUMVDgaUEUMW79RCtrMVpguY7QZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDa6_rDHpK7omFp6_KN9ZFiQBYsy3Njq3zxPcuwy3zpUstaH_nDUMVi9RzBrRei6i-6UiFirMYDQcuXyfuwgMh5PaUEUMgDQRPwgcujP9CDq3oxPcB5QBYFy3P2QMV7q3YXUiFirMYDQcuXyfuwPMVaq3VXPVYXy3OBUstiQR-S9fg28IoOrICD8uYFgpJibm-aQfhDg3NsguYB8ICBrMBWg3N79fNxQ31i6i-FQfowrfuxrMot9fzBgIuFUiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEo_ehbseNosraHp17opnOopHDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32CP1OJyfBHe72OysUOqB2_Z_g-Qu1p_32DqBBkgcOHuV17_uzCPJNIu_Cv1pVt_M2gH7h9u_zgucrh_jzV8B29u_zqq1BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-QB-7gjxdrMzc63BsQ_Bt3jxd6cJp1MgszfxN3ux6QJB2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1OAZ9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBk1_C6q_ea_Bz-8jO1z_-o8j7O_OzsHJBXHA7ibm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6Ae7UiFioAnF6mUDUsHN6AUibmUp6_K7UiFiHpjdoiUDUsHN6Aji9ZFirMuDg9gxQMoB9RosQR-BUstFbsrdos1fHprp6A1OHAjdoiFirI-2yfuwyMBjUstdHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEop1absyaopepHpjFo_Kd6_UDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXopnN6An7Hsnaosna6AeF697?is_search=1&t=desktop&pub_id=0&pub_domain=0&keywords=laptop&management_type=1&ob=23&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fredstarelectronic%2Flaptop-tablet-ok-lenovo-thinkpad-yoga-11e-celeron-ram-4gb-256gb-ssd-4gb-128gb-ssd%3FextParam%3Divf%253Dfalse%26src%3Dtopads&src=search&page=2&pub_unit=0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/12/11/45011877-e334-426f-81d0-2ca6851107da.jpg
"LAPTOP HUAWEI MATEBOOK D14 - i5-1240P/8GB/512GB/14""/W11/MYSTIC SILVER",Rp9.999.000,Cashback 2%,IT Galeri,Tangerang Selatan,,1 terjual,Official Store,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsn76_rhHsnhbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-yH7PJz3xp1RgXoMFN1Iut8MFhrSrfgMo0Q3Ny8IC3qMBugcP2_MBDzcg-6JzcyRgCP9gO3com8jBczcz7z3uEPIoAPVgyypCdZuPhZRV0y_gGef2BZBUdo1uyzp-ZQjho9pxHZcBF8Mzc3uggQI2zHS-sZOgwQVYc3_na834FZaUDUSz2Q31i6sJRHAnFH_j7HsHDUMoFyaUEH_JOHmFircYpq9z2Qfdi6sJ7bm-xQcri6i-pPcOwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2QHsjRbAHdoAeDHpjdoB7DUMNwyfVXgcBjy9zB9fVjraUEHsJFbm-xyBY7g9o7Usti_iUDUS-5QchBQMoB9fgDQRri6i-MQcYR9fzBgIuFQcBsy9z2QfNwrcVSq3NxPcB5QiUDUS-5QchBQMoB9RgxrMBxQSzwQMVWgZUEUMYagOYMq9xpP9CFQIBwrcrhUiFirMYDQcuXyfuwg9xFg9-2Q3uXPVYXy3OBUstircYs9RoBy9-sqVYjg3zOrmUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6s1doZdN6A1RoAnFoAUOHpHabm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-8JOAZ9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9P-q9P2yM7NPujau3Bvq12D_S2-oujaZ_oqq_nh_7zVP7h11Mh6zcW73uzgHjNNH3hvz717_Bzz8J7auMhvzOB2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq12p_3OdPMep8AxizJNM_920oJNX8AxizJgpysoj6cgIPRBy8j77_jzZ6cgU_sCi3IKd3_--q1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-P7B2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1NJgR2Hqj7F_7z0H7OE_9P6uJud_OzVHjBXHA7ibm-sQIupPcua9fBj9RyaUstaHsndoZFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpK7omUDUseFHAKibmUp6_KaUiFiHpjdomUDUsHN6AyibmUp6_KNUB7DUSCaq3oB9f-2gmUEH_JOHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstRo_UXHpKOoAHOosyhopURoiFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmd7o_UNHpndopnho_nNHsHOoI7?t=desktop&dv=desktop&src=search&is_search=1&keywords=laptop&management_type=2&pub_unit=0&r=https%3A%2F%2Fwww.tokopedia.com%2Fitgaleri%2Flaptop-huawei-matebook-d14-i5-1240p-8gb-512gb-14-w11-mystic-silver%3FextParam%3Divf%253Dfalse%26src%3Dtopads&page=2&pub_id=0&pub_domain=0&ob=23,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/7/13/a28b37cc-6ebb-413b-ab03-244af5b25936.png
Macbook air 13 2018 Core i5 8/256 retina 13 inch good condition mulus,Rp7.000.000,Cashback 3%,Racer World Tech,Tangerang,4.0,2 terjual,Pro Merchant,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_rho_UhHpUhbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-yH7PJz3xp1RgXoMFN1Iut8MFhrSrfgMo0Q3Ny8IC3qMBugcP2_MBDzcg-6JzcyRgCP9gO3com8jBczcz7z3uEPIoAPVgyypCdZuPhZRV0y_gGef2BZBUdo1uyzp-ZQjho9pxHZcBF8Mzc3uggQI2zHS-sZOgwQVYc3_na834FZaUDUSz2Q31i6sJRHAnFH_j7HsHDUMoFyaUEH_nOHmFircYpq9z2Qfdi6sJObm-xQcri6i-pPcOwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2QHsjRbAHdoAeDHpjdHB7DUMNwyfVXgcBjy9zB9fVjraUEHsJFbm-xyBY7g9o7Usti_iUDUS-5QchBQMoB9fgDQRri6i-MQcYR9fzBgIuFQcBsy9z2QfNwrcVSq3NxPcB5QiUDUS-5QchBQMoB9RgxrMBxQSzwQMVWgZUEUMYagOYMq9xpP9CFQIBwrcrhUiFirMYDQcuXyfuwg9xFg9-2Q3uXPVYXy3OBUstircYs9RoBy9-sqVYjg3zOrmUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6s1NHmd76AJN6AyOHsUOHpyabm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-8Jhkypz6ucod_jz-oJN1yRx6zJj7_Bzgq1hAZS-q3cFpysoGqOKp_M2iH72DZ325q1OAZ9o-Q_ufyMO6QJBkQfBqucoN_OP6q1da39z6ucPd_1HFHV211_uHu71a_M2sPV21qcxvzV1F_uz6QV21qcO-q9P2ysoGrVtaQIuyHB-Dy7yNrV2AZ_g-qjV2_JoGPMoWQcNxupuMy7xGPB2UuM2jzsBF3jo-ojBke3BHe72fyfODQMV9o3gsHMxfy7yNrV2AZ_g-qjV2_JoG8cz9uSBBusjF3uPj8jBkQfBizJNM_920oJOX8AxizJ2pysoj6cgIPRxizpjpgjxdr7OD6I2vzVJFgjxd8MzIH_xMz7N2Z3BRq3Ha_SgsQugM33NGPMep_Mh-qMY2_1o-r7BX_M2iH72D3Ao6QVByZM2xe7jfZ32zoJNNoIP6ucHa_OzVH7NJu92vucPdZ3dFvZUDUMoDP9o7g9-wq3zwPsUi6syd6_KDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHdoAeibmU7HAndUiFiHpjdHiUDUsHN6AeibmUp6_KfUiFiHpjd6Z-Pbm-FrMBsguYiq3ei6sJFo_nDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEop1FbsrdoAjOosydHAyfH_1DUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXoAHR6_1fHpepo_JNHsHOHS7?src=search&pub_unit=0&pub_domain=0&r=https%3A%2F%2Fwww.tokopedia.com%2Fracerworldtech%2Fmacbook-air-13-2018-core-i5-8-256-retina-13-inch-good-condition-mulus-8-256%3FextParam%3Divf%253Dfalse%26src%3Dtopads&management_type=2&dv=desktop&is_search=1&keywords=laptop&pub_id=0&page=2&t=desktop&ob=23,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/5/15/2029640b-7123-41fa-8d88-1f3a01272a7b.jpg
MSI modern 14 i5 1155G7 8GB 512SSD IRISXE W11 14.0FHD IPS BLIT 2YR GRY,Rp7.299.000,Cashback 2%,LAPTOP GADGET ID,Jakarta Pusat,5.0,3 terjual,Official Store,https://www.tokopedia.com/jekardah/msi-modern-14-i5-1155g7-8gb-512ssd-irisxe-w11-14-0fhd-ips-blit-2yr-gry?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/3/18/3c3949a7-3a54-48c9-bc70-04ad59b18255.jpg
"Lenovo Yoga Slim 7i Pro EVO - I7 13700H 16GB 512GB SSD 14.5"" WQXGA IPS",Rp16.299.000,Cashback 2%,Intel Store ID,Jakarta Utara,4.9,60+ terjual,Official Store,https://www.tokopedia.com/intelstore-id/lenovo-yoga-slim-7i-pro-evo-i7-13700h-16gb-512gb-ssd-14-5-wqxga-ips-non-bundle-windows-11-home?extParam=cmp%3D1%26ivf%3Dtrue%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/11/8/28ea1b25-2826-48fe-8d19-d2a7d539bb85.png
Lenovo V14 G3 i3 1215U 20GB 1TBssd 14 INCH FHD Win11,Rp5.349.000,Cashback 1%,Laptop Murah ID,Jakarta Selatan,5.0,100+ terjual,Official Store,https://www.tokopedia.com/laptopmurahid/lenovo-v14-g3-i3-1215u-20gb-1tbssd-14-inch-fhd-win11-4gb-256ssd?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/9/27/c8bee883-647a-4b1f-af03-0dc3075ba054.jpg
"ASUS VIVOBOOK TERMURAH GEN12 A1405ZA - I3 1215U 16GB 512SSD 14"" WUXGA",Rp7.199.000,Cashback 2%,Intel Store ID,Jakarta Utara,4.9,100+ terjual,Official Store,https://www.tokopedia.com/intelstore-id/asus-vivobook-termurah-gen12-a1405za-i3-1215u-16gb-512ssd-14-wuxga-non-bundle-8gb?extParam=ivf%3Dtrue%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/11/8/c49c0b7a-d49e-475e-b955-1b46847018dd.png
ASUS TUF DASH F15 FX517ZC GeForce RTX™ 3050 -I5 12450H 8GB 512SSD,Rp12.314.999,Cashback 2%,NVIDIA GeForce Laptop,Jakarta Utara,5.0,100+ terjual,Official Store,https://www.tokopedia.com/nvidiageforcelt/asus-tuf-dash-f15-fx517zc-geforce-rtx-3050-i5-12450h-8gb-512ssd-flahsale-black?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/12/3658478d-d896-46d3-ae22-f85eeb85706f.png
ASUS ROG STRIX G16 2023 G614JV RTX4060 8GB - i7 13650H 64GB 1TB WUXGA,Rp22.999.000,Cashback 2%,Top Tech,Jakarta Utara,5.0,17 terjual,Official Store,https://www.tokopedia.com/toptech/asus-rog-strix-g16-2023-g614jv-rtx4060-8gb-i7-13650h-64gb-1tb-wuxga-non-bundling-16gb-512ssd-599d7?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/7/4/780a32b9-406d-4304-9889-147e032940a4.jpg
"ASUS ROG FLOW X16 TOUCH GV601RM RYZEN 9 6900HS RTX3060 64GB 2TB 16""QHD",Rp21.999.000,Cashback 2%,ROGS STORE,Jakarta Utara,5.0,13 terjual,Official Store,https://www.tokopedia.com/rogsstoreid/asus-rog-flow-x16-touch-gv601rm-ryzen-9-6900hs-rtx3060-64gb-2tb-16-qhd-standard-16gb-1tb-ssd-95230?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/26/8b33988c-f3f4-494c-9bf4-c214b01d38fa.jpg
"ASUS VivoBook 14 A416MAO - N4020 4/8GB SSD 256GB 14"" INTEL HD W11 OHS",Rp4.489.000,Cashback 2%,Collins Official,Jakarta Pusat,4.9,1rb+ terjual,Official Store,https://www.tokopedia.com/collinsofficial/asus-vivobook-14-a416mao-n4020-4-8gb-ssd-256gb-14-intel-hd-w11-ohs-fhd-1920-x-1080-ram-8gb-38541?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/3/27/a4864b04-72d7-4890-88b4-97b6436bb3b2.jpg
Lenovo Thinkpad X280 Touchscreen i5 Gen8 RAM 16GB - 512GB Ultrabook,Rp1.899.000,Cashback 2%,Electro_Com,Jakarta Barat,4.9,100+ terjual,Pro Merchant,https://www.tokopedia.com/electrocom/lenovo-thinkpad-x280-touchscreen-i5-gen8-ram-16gb-512gb-ultrabook-x250-i5-gen5-ram-4-128gb-ssd-feae0?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/2/25/6e62fd1c-e3ea-47fe-b44f-ec761ebedaae.png
"MSI GF63 Thin 11UCX i5-11400H 8GB 512GB RTX2050 4GB 15.6"" FHD W11",Rp9.399.000,Cashback 2%,MSI Official Store,Jakarta Pusat,4.9,250+ terjual,Official Store,https://www.tokopedia.com/msi-official/msi-gf63-thin-11ucx-i5-11400h-8gb-512gb-rtx2050-4gb-15-6-fhd-w11-ddr4-8gb-31287?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/9/14/5182fae5-863c-4be7-bda5-d303d8d6feb6.jpg
"ASUS ROG Strix G18 G814JU i7-13650HX RTX4050 512GB FHD 18"" FHD W11 OHS",Rp25.639.000,Cashback 2%,Collins Official,Jakarta Pusat,5.0,8 terjual,Official Store,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_jRHAjFoAnabm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-yH7PJz3xp1RgXoMFN1Iut8MFhrSrfgMo0Q3Ny8IC3qMBugcP2_MBDzcg-6JzcyRgCP9gO3com8jBczcz7z3uEPIoAPVgyypCdZuPhZRV0y_gGef2BZBUdo1uyzp-ZQjho9pxHZcBF8Mzc3uggQI2zHS-sZOgwQVYc3_na834FZaUDUSz2Q31i6sJRHAnFH_j7HsHDUMoFyaUE6A1Fbm-FQRo2PcB5QiUEH_yDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDa6_rDHpK7oaF7HAnd9ZFiQBYsy3Njq3zxPcuwy3zpUstaH_nDUMVi9RzBrRei6i-6UiFirMYDQcuXyfuwgMh5PaUEUMgDQRPwgcujP9CDq3oxPcB5QBYFy3P2QMV7q3YXUiFirMYDQcuXyfuwPMVaq3VXPVYXy3OBUstiQR-S9fg28IoOrICD8uYFgpJibm-aQfhDg3NsguYB8ICBrMBWg3N79fNxQ31i6i-FQfowrfuxrMot9fzBgIuFUiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEosJabsJFosrdHpeO6_j7oprDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1jaZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBWu_ooqMhk332jQ1h1u_zouJV7_jPuHJY_H3x6qBjp_VPuoVB1gpV6zJuE3BPuoV22Z9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPRBizpjpgjxdr7O98IgjHRKdyjz6gjNJe9PvZIKdypoZPcgU8c2gq1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjV2_JoG8Bja69BqusBE3BPc8ujagfBvq1jh_1zzP1YJqpCvzV1h_uzzo1N1Z_u6zVB2gBJYvZUDUMoDP9o7g9-wq3zwPsUi6sUNosy7bm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6Ae7UiFioAnF6mUDUsHN6AUibmUp6_K7UiFiHpjdoiUDUsHN6Aji9ZFigR-5P9CwrRzay9zBgRji6BDhbA-Pbm-FrMBsguYiq3ei6sKOHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUstRoAKXosH7HsHhHsHpHpjhoiFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdposJF6_na6_eNHAedH_KhoI7?pub_domain=0&keywords=laptop&ob=23&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fcollinsofficial%2Fasus-rog-strix-g18-g814ju-i7-13650hx-rtx4050-512gb-fhd-18-fhd-w11-ohs-ram-16gb-d9ed3%3FextParam%3Divf%253Dfalse%26src%3Dtopads&is_search=1&management_type=1&page=2&pub_id=0&pub_unit=0&src=search&dv=desktop,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/6/27/c954c4e6-fe33-42ba-bb5f-ea5c539a30a7.jpg
